date,day_of_growth,stage,stage_key,kc,description,et0,etc,etc_cumulative
2023-11-26,48,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,1.8696643603133196,1.4957314882506558,51.29499484835015
2023-11-27,49,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,2.177341502103259,1.7418732016826075,53.03686805003276
2023-11-28,50,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,2.540748253733838,2.0325986029870706,55.06946665301983
2023-11-29,51,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,2.906539437634063,2.3252315501072505,57.39469820312708
2023-11-30,52,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,2.2232986446920844,1.7786389157536675,59.173337118880745
2023-12-01,53,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,2.4146306449465493,1.9317045159572395,61.10504163483799
2023-12-02,54,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,1.9993092877133307,1.5994474301706647,62.70448906500865
2023-12-03,55,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,1.999819036485658,1.5998552291885266,64.30434429419718
2023-12-04,56,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.050046299400186,2.440037039520149,66.74438133371733
2023-12-05,57,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.3681663184172197,2.694533054733776,69.43891438845111
2023-12-06,58,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,2.7006923268215646,2.160553861457252,71.59946824990836
2023-12-07,59,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.28548926386602,2.628391411092816,74.22785966100118
2023-12-08,60,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.0119266639314533,2.409541331145163,76.63740099214634
2023-12-09,61,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,2.556280978326031,2.0450247826608248,78.68242577480717
2023-12-10,62,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.1076030862548305,2.4860824690038648,81.16850824381103
2023-12-11,63,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.744305975729418,2.9954447805835347,84.16395302439457
2023-12-12,64,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.006060726309084,2.4048485810472675,86.56880160544183
2023-12-13,65,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.8552708447821606,3.084216675825729,89.65301828126756
2023-12-14,66,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,1.812326441055083,1.4498611528440666,91.10287943411163
2023-12-15,67,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.5826603328952054,2.8661282663161645,93.9690077004278
2023-12-16,68,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.264988142909686,2.611990514327749,96.58099821475554
2023-12-17,69,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.1219471584792595,2.4975577267834077,99.07855594153895
2023-12-18,70,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.3675333317428864,2.6940266653943095,101.77258260693326
2023-12-19,71,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,2.3782716048104087,1.902617283848327,103.67519989078158
2023-12-20,72,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.3128093101687544,2.6502474481350036,106.32544733891659
2023-12-21,73,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.6519618144915884,2.921569451593271,109.24701679050986
2023-12-22,74,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.263268867061354,3.4106150936490836,112.65763188415895
2023-12-23,75,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.3162440052120474,2.6529952041696383,115.31062708832859
2023-12-24,76,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.222315406893039,2.5778523255144314,117.88847941384302
2023-12-25,77,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.4269774382152427,2.7415819505721943,120.63006136441521
2023-12-26,78,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.186946228757914,3.349556983006331,123.97961834742155
2023-12-27,79,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.945090165135609,3.1560721321084877,127.13569047953004
2023-12-28,80,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.5673689278146705,2.8538951422517367,129.98958562178177
2023-12-29,81,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.140466873880155,3.3123734991041243,133.3019591208859
2023-12-30,82,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.983990482365354,3.187192385892283,136.48915150677817
2023-12-31,83,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.471411880377712,3.5771295043021696,140.06628101108035
2024-01-01,84,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.687704341286351,2.9501634730290807,143.01644448410943
2024-01-02,85,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.9265298412418406,3.1412238729934727,146.1576683571029
2024-01-03,86,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.9459100884012166,3.1567280707209733,149.31439642782385
2024-01-04,87,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.4617678742818896,2.7694142994255118,152.08381072724936
2024-01-05,88,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.393089324523555,3.5144714596188447,155.5982821868682
2024-01-06,89,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.42698805228856,3.541590441830848,159.13987262869904
2024-01-07,90,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.350360527107732,3.480288421686186,162.62016105038524
2024-01-08,91,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.281750552915015,3.425400442332012,166.04556149271724
2024-01-09,92,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.742480824008751,2.993984659207001,169.03954615192424
2024-01-10,93,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.290832215123678,3.4326657720989426,172.47221192402318
2024-01-11,94,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.380637796709656,3.504510237367725,175.9767221613909
2024-01-12,95,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.201533030781095,3.3612264246248764,179.33794858601578
2024-01-13,96,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.572526835356591,3.658021468285273,182.99597005430107
2024-01-14,97,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.905499597118499,3.9243996776947996,186.92036973199586
2024-01-15,98,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,5.696663142259723,4.557330513807779,191.47770024580365
2024-01-16,99,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.890731821902442,3.9125854575219536,195.3902857033256
2024-01-17,100,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.9818527572043925,3.985482205763514,199.3757679090891
2024-01-18,101,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.865236465023918,3.892189172019135,203.26795708110822
2024-01-19,102,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,3.9921882581177983,3.193750606494239,206.46170768760246
2024-01-20,103,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.987149399029952,3.9897195192239616,210.45142720682642
2024-01-21,104,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,5.079057470724199,4.063245976579359,214.5146731834058
2024-01-22,105,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,6.32878862673445,5.0630309013875605,219.57770408479334
2024-01-23,106,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,5.048887178409415,4.039109742727532,223.61681382752087
2024-01-24,107,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,5.3434021140144745,4.27472169121158,227.89153551873244
2024-01-25,108,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,5.222479938496091,4.1779839507968735,232.06951946952933
2024-01-26,109,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,4.702336794927684,3.7618694359421476,235.83138890547147
2024-01-27,110,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,5.9045459415713495,4.72363675325708,240.55502565872854
2024-01-28,111,越冬期,stage_3,0.8,生理活动微弱，需浇越冬水,5.755164734699699,4.604131787759759,245.1591574464883
2024-01-29,112,返青-起身期,stage_4,0.8,春季第一水，巩固分蘖,5.8203691897226735,4.656295351778139,249.81545279826645
2024-01-30,113,返青-起身期,stage_4,0.807,春季第一水，巩固分蘖,5.015392271889809,4.047421563415076,253.86287436168152
2024-01-31,114,返青-起身期,stage_4,0.814,春季第一水，巩固分蘖,6.216280319632611,5.0600521801809455,258.92292654186247
2024-02-01,115,返青-起身期,stage_4,0.82,春季第一水，巩固分蘖,4.858305905070407,3.9838108421577334,262.9067373840202
2024-02-02,116,返青-起身期,stage_4,0.827,春季第一水，巩固分蘖,5.896546221743072,4.87644372538152,267.7831811094017
2024-02-03,117,返青-起身期,stage_4,0.834,春季第一水，巩固分蘖,6.741756687759146,5.6226250775911275,273.40580618699283
2024-02-04,118,返青-起身期,stage_4,0.841,春季第一水，巩固分蘖,5.194184010259412,4.368308752628165,277.774114939621
2024-02-05,119,返青-起身期,stage_4,0.848,春季第一水，巩固分蘖,5.4487259848537954,4.620519635156018,282.394634574777
2024-02-06,120,返青-起身期,stage_4,0.855,春季第一水，巩固分蘖,5.8236100171345555,4.979186564650045,287.37382113942704
2024-02-07,121,返青-起身期,stage_4,0.861,春季第一水，巩固分蘖,5.563430381888447,4.790113558805953,292.163934698233
2024-02-08,122,返青-起身期,stage_4,0.868,春季第一水，巩固分蘖,5.080682494254443,4.410032405012856,296.5739671032459
2024-02-09,123,返青-起身期,stage_4,0.875,春季第一水，巩固分蘖,5.93059172096506,5.189267755844427,301.7632348590903
2024-02-10,124,返青-起身期,stage_4,0.882,春季第一水，巩固分蘖,5.404892482825598,4.767115169852178,306.53035002894245
2024-02-11,125,返青-起身期,stage_4,0.889,春季第一水，巩固分蘖,6.212000969411737,5.522468861807035,312.0528188907495
2024-02-12,126,返青-起身期,stage_4,0.895,春季第一水，巩固分蘖,5.5540677555856925,4.970890641249195,317.0237095319987
2024-02-13,127,返青-起身期,stage_4,0.902,春季第一水，巩固分蘖,6.826725467382602,6.157706371579107,323.1814159035778
2024-02-14,128,返青-起身期,stage_4,0.909,春季第一水，巩固分蘖,5.697502030622498,5.179029345835851,328.3604452494136
2024-02-15,129,返青-起身期,stage_4,0.916,春季第一水，巩固分蘖,5.964849276690542,5.463801937448537,333.8242471868621
2024-02-16,130,返青-起身期,stage_4,0.923,春季第一水，巩固分蘖,6.5687600573464175,6.062965532930743,339.88721271979284
2024-02-17,131,返青-起身期,stage_4,0.93,春季第一水，巩固分蘖,5.582050056623759,5.191306552660096,345.0785192724529
2024-02-18,132,返青-起身期,stage_4,0.936,春季第一水，巩固分蘖,6.346041786916147,5.939895112553514,351.01841438500645
2024-02-19,133,返青-起身期,stage_4,0.943,春季第一水，巩固分蘖,6.9200513193592545,6.5256083941557765,357.5440227791622
2024-02-20,134,返青-起身期,stage_4,0.95,春季第一水，巩固分蘖,5.496234840619864,5.22142309858887,362.76544587775106
2024-02-21,135,拔节期,stage_5,0.95,水分临界期开始，必须保证拔节水,6.425108370187033,6.1038529516776805,368.86929882942877
2024-02-22,136,拔节期,stage_5,0.959,水分临界期开始，必须保证拔节水,6.494856564615788,6.228567445466541,375.0978662748953
2024-02-23,137,拔节期,stage_5,0.968,水分临界期开始，必须保证拔节水,6.78724955454775,6.570057568802222,381.6679238436975
2024-02-24,138,拔节期,stage_5,0.976,水分临界期开始，必须保证拔节水,5.808575627685801,5.669169812621342,387.33709365631887
2024-02-25,139,拔节期,stage_5,0.985,水分临界期开始，必须保证拔节水,5.796816353462102,5.70986410816017,393.04695776447903
2024-02-26,140,拔节期,stage_5,0.994,水分临界期开始，必须保证拔节水,6.74728104433196,6.706797358065969,399.753755122545
2024-02-27,141,拔节期,stage_5,1.003,水分临界期开始，必须保证拔节水,6.663331452269917,6.683321446626726,406.4370765691717
2024-02-28,142,拔节期,stage_5,1.012,水分临界期开始，必须保证拔节水,6.667869193851431,6.747883624177649,413.18496019334935
2024-02-29,143,拔节期,stage_5,1.021,水分临界期开始，必须保证拔节水,6.742877092451499,6.88447751139298,420.0694377047423
2024-03-01,144,拔节期,stage_5,1.029,水分临界期开始，必须保证拔节水,6.255909402300373,6.437330774967084,426.5067684797094
2024-03-02,145,拔节期,stage_5,1.038,水分临界期开始，必须保证拔节水,6.737548159413745,6.993574989471467,433.5003434691809
2024-03-03,146,拔节期,stage_5,1.047,水分临界期开始，必须保证拔节水,6.792680311516902,7.111936286158196,440.6122797553391
2024-03-04,147,拔节期,stage_5,1.056,水分临界期开始，必须保证拔节水,6.3129070202908455,6.666429813427134,447.27870956876626
2024-03-05,148,拔节期,stage_5,1.065,水分临界期开始，必须保证拔节水,7.0,7.455,454.73370956876624
2024-03-06,149,拔节期,stage_5,1.074,水分临界期开始，必须保证拔节水,6.952496030130086,7.466980736359713,462.20069030512593
2024-03-07,150,拔节期,stage_5,1.082,水分临界期开始，必须保证拔节水,6.141472525310858,6.645073272386349,468.8457635775123
2024-03-08,151,拔节期,stage_5,1.091,水分临界期开始，必须保证拔节水,7.0,7.637,476.4827635775123
2024-03-09,152,拔节期,stage_5,1.1,水分临界期开始，必须保证拔节水,6.290433496467888,6.919476846114677,483.40224042362695
2024-03-10,153,孕穗-抽穗-开花期,stage_6,1.1,水分临界期顶峰，严防卡脖旱,7.0,7.700000000000001,491.10224042362694
2024-03-11,154,孕穗-抽穗-开花期,stage_6,1.106,水分临界期顶峰，严防卡脖旱,7.0,7.742000000000001,498.84424042362696
2024-03-12,155,孕穗-抽穗-开花期,stage_6,1.112,水分临界期顶峰，严防卡脖旱,6.422221367326743,7.141510160467338,505.9857505840943
2024-03-13,156,孕穗-抽穗-开花期,stage_6,1.118,水分临界期顶峰，严防卡脖旱,7.0,7.8260000000000005,513.8117505840943
2024-03-14,157,孕穗-抽穗-开花期,stage_6,1.124,水分临界期顶峰，严防卡脖旱,7.0,7.868,521.6797505840943
2024-03-15,158,孕穗-抽穗-开花期,stage_6,1.129,水分临界期顶峰，严防卡脖旱,7.0,7.9030000000000005,529.5827505840944
2024-03-16,159,孕穗-抽穗-开花期,stage_6,1.135,水分临界期顶峰，严防卡脖旱,7.0,7.945,537.5277505840944
2024-03-17,160,孕穗-抽穗-开花期,stage_6,1.141,水分临界期顶峰，严防卡脖旱,6.784335419171784,7.740926713275005,545.2686772973694
2024-03-18,161,孕穗-抽穗-开花期,stage_6,1.147,水分临界期顶峰，严防卡脖旱,6.542486929521041,7.504232508160634,552.77290980553
2024-03-19,162,孕穗-抽穗-开花期,stage_6,1.153,水分临界期顶峰，严防卡脖旱,6.486058263518784,7.478425177837158,560.2513349833672
2024-03-20,163,孕穗-抽穗-开花期,stage_6,1.159,水分临界期顶峰，严防卡脖旱,6.533502338602177,7.572329210439923,567.8236641938071
2024-03-21,164,孕穗-抽穗-开花期,stage_6,1.165,水分临界期顶峰，严防卡脖旱,6.912577026613778,8.053152236005051,575.8768164298122
2024-03-22,165,孕穗-抽穗-开花期,stage_6,1.171,水分临界期顶峰，严防卡脖旱,7.0,8.197000000000001,584.0738164298122
2024-03-23,166,孕穗-抽穗-开花期,stage_6,1.176,水分临界期顶峰，严防卡脖旱,7.0,8.232,592.3058164298121
2024-03-24,167,孕穗-抽穗-开花期,stage_6,1.182,水分临界期顶峰，严防卡脖旱,7.0,8.274,600.5798164298121
2024-03-25,168,孕穗-抽穗-开花期,stage_6,1.188,水分临界期顶峰，严防卡脖旱,6.987740687247488,8.301435936450016,608.8812523662622
2024-03-26,169,孕穗-抽穗-开花期,stage_6,1.194,水分临界期顶峰，严防卡脖旱,7.0,8.358,617.2392523662621
2024-03-27,170,孕穗-抽穗-开花期,stage_6,1.2,水分临界期顶峰，严防卡脖旱,6.858675093156068,8.23041011178728,625.4696624780494
2024-03-28,171,灌浆前期,stage_7,1.2,提高灌浆强度，增加粒重,7.0,8.4,633.8696624780493
2024-03-29,172,灌浆前期,stage_7,1.191,提高灌浆强度，增加粒重,7.0,8.337,642.2066624780493
2024-03-30,173,灌浆前期,stage_7,1.182,提高灌浆强度，增加粒重,6.570421167323392,7.766237819776249,649.9729002978256
2024-03-31,174,灌浆前期,stage_7,1.174,提高灌浆强度，增加粒重,6.46444262831824,7.589255645645613,657.5621559434712
2024-04-01,175,灌浆前期,stage_7,1.165,提高灌浆强度，增加粒重,7.0,8.155000000000001,665.7171559434712
2024-04-02,176,灌浆前期,stage_7,1.156,提高灌浆强度，增加粒重,6.887268552868608,7.961682447116111,673.6788383905873
2024-04-03,177,灌浆前期,stage_7,1.147,提高灌浆强度，增加粒重,7.0,8.029,681.7078383905873
2024-04-04,178,灌浆前期,stage_7,1.138,提高灌浆强度，增加粒重,7.0,7.965999999999999,689.6738383905873
2024-04-05,179,灌浆前期,stage_7,1.129,提高灌浆强度，增加粒重,6.954589053446609,7.851731041341222,697.5255694319285
2024-04-06,180,灌浆前期,stage_7,1.121,提高灌浆强度，增加粒重,6.563167258209223,7.357310496452539,704.882879928381
2024-04-07,181,灌浆前期,stage_7,1.112,提高灌浆强度，增加粒重,6.223816128965603,6.920883535409751,711.8037634637908
2024-04-08,182,灌浆前期,stage_7,1.103,提高灌浆强度，增加粒重,6.751774483664359,7.447207255481788,719.2509707192726
2024-04-09,183,灌浆前期,stage_7,1.094,提高灌浆强度，增加粒重,7.0,7.658,726.9089707192726
2024-04-10,184,灌浆前期,stage_7,1.085,提高灌浆强度，增加粒重,7.0,7.595,734.5039707192726
2024-04-11,185,灌浆前期,stage_7,1.076,提高灌浆强度，增加粒重,6.328258491964835,6.809206137354163,741.3131768566268
2024-04-12,186,灌浆前期,stage_7,1.068,提高灌浆强度，增加粒重,7.0,7.476000000000001,748.7891768566268
2024-04-13,187,灌浆前期,stage_7,1.059,提高灌浆强度，增加粒重,7.0,7.412999999999999,756.2021768566268
2024-04-14,188,灌浆前期,stage_7,1.05,提高灌浆强度，增加粒重,6.477426293599219,6.801297608279181,763.0034744649059
2024-04-15,189,灌浆后期-成熟期,stage_8,1.05,籽粒脱水，蜡熟末期停水,6.983892030145983,7.333086631653282,770.3365610965592
2024-04-16,190,灌浆后期-成熟期,stage_8,1.026,籽粒脱水，蜡熟末期停水,6.922946886296731,7.102943505340446,777.4395046018997
2024-04-17,191,灌浆后期-成熟期,stage_8,1.003,籽粒脱水，蜡熟末期停水,6.308312920063923,6.327237858824114,783.7667424607238
2024-04-18,192,灌浆后期-成熟期,stage_8,0.979,籽粒脱水，蜡熟末期停水,7.0,6.853,790.6197424607237
2024-04-19,193,灌浆后期-成熟期,stage_8,0.955,籽粒脱水，蜡熟末期停水,7.0,6.685,797.3047424607237
2024-04-20,194,灌浆后期-成熟期,stage_8,0.932,籽粒脱水，蜡熟末期停水,7.0,6.524,803.8287424607237
2024-04-21,195,灌浆后期-成熟期,stage_8,0.908,籽粒脱水，蜡熟末期停水,7.0,6.356,810.1847424607237
2024-04-22,196,灌浆后期-成熟期,stage_8,0.884,籽粒脱水，蜡熟末期停水,6.108032955544995,5.399501132701776,815.5842435934254
2024-04-23,197,灌浆后期-成熟期,stage_8,0.861,籽粒脱水，蜡熟末期停水,6.308861811623989,5.431930019808254,821.0161736132337
2024-04-24,198,灌浆后期-成熟期,stage_8,0.837,籽粒脱水，蜡熟末期停水,7.0,5.859,826.8751736132338
2024-04-25,199,灌浆后期-成熟期,stage_8,0.813,籽粒脱水，蜡熟末期停水,6.994017249368286,5.686136023736417,832.5613096369701
2024-04-26,200,灌浆后期-成熟期,stage_8,0.789,籽粒脱水，蜡熟末期停水,6.973103412827216,5.501778592720673,838.0630882296908
2024-04-27,201,灌浆后期-成熟期,stage_8,0.766,籽粒脱水，蜡熟末期停水,7.0,5.362,843.4250882296908
2024-04-28,202,灌浆后期-成熟期,stage_8,0.742,籽粒脱水，蜡熟末期停水,6.955527984650613,5.161001764610755,848.5860899943016
2024-04-29,203,灌浆后期-成熟期,stage_8,0.718,籽粒脱水，蜡熟末期停水,7.0,5.026,853.6120899943015
2024-04-30,204,灌浆后期-成熟期,stage_8,0.695,籽粒脱水，蜡熟末期停水,7.0,4.864999999999999,858.4770899943015
2024-05-01,205,灌浆后期-成熟期,stage_8,0.671,籽粒脱水，蜡熟末期停水,6.921617388742518,4.6444052678462295,863.1214952621477
2024-05-02,206,灌浆后期-成熟期,stage_8,0.647,籽粒脱水，蜡熟末期停水,6.4120183653828375,4.148575882402696,867.2700711445505
2024-05-03,207,灌浆后期-成熟期,stage_8,0.624,籽粒脱水，蜡熟末期停水,6.922107378925127,4.319395004449279,871.5894661489997
2024-05-04,208,灌浆后期-成熟期,stage_8,0.6,籽粒脱水，蜡熟末期停水,6.128426508384537,3.677055905030722,875.2665220540304
